,Permit Creation Date,Revised Cost,Zipcode,Revised_Cost_Range,Low,Very Low,High,Medium,Very High,Extremely High
396,2017-11-13,1.0,94115.0,Very Low,0,1,0,0,0,0
397,2017-11-13,1.0,94110.0,Very Low,0,1,0,0,0,0
398,2017-11-14,5500.0,94116.0,Low,1,0,0,0,0,0
399,2017-11-15,0.0,94114.0,Very Low,0,1,0,0,0,0
400,2017-11-16,47200.0,94111.0,Medium,0,0,0,1,0,0
401,2017-11-16,1.0,94115.0,Very Low,0,1,0,0,0,0
402,2017-11-16,1.0,94121.0,Very Low,0,1,0,0,0,0
403,2017-11-16,1.0,94109.0,Very Low,0,1,0,0,0,0
404,2017-11-17,1.0,94103.0,Very Low,0,1,0,0,0,0
405,2017-11-17,1.0,94112.0,Very Low,0,1,0,0,0,0
406,2017-11-17,1.0,94121.0,Very Low,0,1,0,0,0,0
407,2017-11-17,1.0,94117.0,Very Low,0,1,0,0,0,0
408,2017-11-20,26000.0,94102.0,Medium,0,0,0,1,0,0
409,2017-11-20,20000.0,94116.0,Medium,0,0,0,1,0,0
410,2017-11-20,1.0,94133.0,Very Low,0,1,0,0,0,0
411,2017-11-20,14500.0,94133.0,Medium,0,0,0,1,0,0
412,2017-11-20,80000.0,94117.0,Medium,0,0,0,1,0,0
413,2017-11-21,1.0,94122.0,Very Low,0,1,0,0,0,0
414,2017-11-22,1.0,94110.0,Very Low,0,1,0,0,0,0
415,2017-11-22,1.0,94123.0,Very Low,0,1,0,0,0,0
416,2017-11-27,1.0,94121.0,Very Low,0,1,0,0,0,0
417,2017-11-27,1.0,94121.0,Very Low,0,1,0,0,0,0
418,2017-11-27,500000.0,94109.0,High,0,0,1,0,0,0
419,2017-11-27,12000.0,94117.0,Medium,0,0,0,1,0,0
420,2017-11-28,1.0,94103.0,Very Low,0,1,0,0,0,0
421,2017-11-28,1.0,94121.0,Very Low,0,1,0,0,0,0
422,2017-11-28,1.0,94110.0,Very Low,0,1,0,0,0,0
423,2017-11-28,1.0,94110.0,Very Low,0,1,0,0,0,0
424,2017-11-28,1.0,94103.0,Very Low,0,1,0,0,0,0
425,2017-11-29,830.0,94133.0,Very Low,0,1,0,0,0,0
426,2017-11-30,1.0,94110.0,Very Low,0,1,0,0,0,0
427,2017-11-30,1.0,94103.0,Very Low,0,1,0,0,0,0
428,2017-11-30,1.0,94118.0,Very Low,0,1,0,0,0,0
429,2017-11-30,1.0,94131.0,Very Low,0,1,0,0,0,0
430,2017-11-30,1.0,94105.0,Very Low,0,1,0,0,0,0
431,2017-11-30,1.0,94117.0,Very Low,0,1,0,0,0,0
432,2017-12-01,1.0,94133.0,Very Low,0,1,0,0,0,0
433,2017-12-01,1.0,94107.0,Very Low,0,1,0,0,0,0
434,2017-12-01,1.0,94118.0,Very Low,0,1,0,0,0,0
435,2017-12-01,13000.0,94127.0,Medium,0,0,0,1,0,0
436,2017-12-05,1.0,94102.0,Very Low,0,1,0,0,0,0
437,2017-12-05,1.0,94133.0,Very Low,0,1,0,0,0,0
438,2017-12-05,1.0,94110.0,Very Low,0,1,0,0,0,0
439,2017-12-06,1.0,94102.0,Very Low,0,1,0,0,0,0
440,2017-12-08,111277.0,94114.0,High,0,0,1,0,0,0
441,2017-12-08,111277.0,94110.0,High,0,0,1,0,0,0
442,2017-12-11,0.0,94109.0,Very Low,0,1,0,0,0,0
443,2017-12-11,1.0,94115.0,Very Low,0,1,0,0,0,0
444,2017-12-11,1.0,94103.0,Very Low,0,1,0,0,0,0
445,2017-12-11,0.0,94117.0,Very Low,0,1,0,0,0,0
446,2017-12-11,3500.0,94124.0,Low,1,0,0,0,0,0
447,2017-12-11,1.0,94127.0,Very Low,0,1,0,0,0,0
448,2017-12-11,1.0,94110.0,Very Low,0,1,0,0,0,0
449,2017-12-12,1.0,94109.0,Very Low,0,1,0,0,0,0
450,2017-12-13,0.0,94123.0,Very Low,0,1,0,0,0,0
451,2017-12-13,1.0,94115.0,Very Low,0,1,0,0,0,0
452,2017-12-13,1.0,UNKNOWN,Very Low,0,1,0,0,0,0
453,2017-12-13,1.0,94123.0,Very Low,0,1,0,0,0,0
454,2017-12-14,1.0,94107.0,Very Low,0,1,0,0,0,0
455,2017-12-14,1.0,94114.0,Very Low,0,1,0,0,0,0
456,2017-12-14,1.0,94107.0,Very Low,0,1,0,0,0,0
457,2017-12-15,80000.0,94103.0,Medium,0,0,0,1,0,0
458,2017-12-15,1.0,94131.0,Very Low,0,1,0,0,0,0
459,2017-12-15,1.0,94109.0,Very Low,0,1,0,0,0,0
460,2017-12-15,1.0,94110.0,Very Low,0,1,0,0,0,0
461,2017-12-15,1.0,94118.0,Very Low,0,1,0,0,0,0
462,2017-12-18,1.0,94123.0,Very Low,0,1,0,0,0,0
463,2017-12-18,8000.0,94110.0,Low,1,0,0,0,0,0
464,2017-10-18,244.0,UNKNOWN,Very Low,0,1,0,0,0,0
465,2017-12-19,1.0,94118.0,Very Low,0,1,0,0,0,0
466,2017-12-19,0.0,94114.0,Very Low,0,1,0,0,0,0
467,2017-12-19,1.0,94103.0,Very Low,0,1,0,0,0,0
468,2017-12-20,1.0,94112.0,Very Low,0,1,0,0,0,0
469,2017-12-20,1.0,94118.0,Very Low,0,1,0,0,0,0
470,2017-12-20,111277.0,94124.0,High,0,0,1,0,0,0
471,2017-12-20,1.0,94103.0,Very Low,0,1,0,0,0,0
472,2017-12-21,0.0,94114.0,Very Low,0,1,0,0,0,0
473,2017-12-21,1.0,94112.0,Very Low,0,1,0,0,0,0
474,2017-12-21,1.0,94132.0,Very Low,0,1,0,0,0,0
475,2017-12-21,1.0,94121.0,Very Low,0,1,0,0,0,0
476,2017-12-22,1.0,94132.0,Very Low,0,1,0,0,0,0
477,2017-12-22,54000.0,94117.0,Medium,0,0,0,1,0,0
478,2017-12-22,9200.0,94131.0,Low,1,0,0,0,0,0
479,2017-12-26,1.0,94123.0,Very Low,0,1,0,0,0,0
480,2017-12-29,1.0,94114.0,Very Low,0,1,0,0,0,0
481,2017-12-29,111277.0,94124.0,High,0,0,1,0,0,0
482,2014-05-15,200000.0,94110.0,High,0,0,1,0,0,0
483,2014-05-15,5000.0,94117.0,Low,1,0,0,0,0,0
484,2013-01-02,9600.0,94109.0,Low,1,0,0,0,0,0
485,2013-01-02,1.0,94115.0,Very Low,0,1,0,0,0,0
486,2013-01-02,500.0,94115.0,Very Low,0,1,0,0,0,0
487,2013-01-02,1.0,94133.0,Very Low,0,1,0,0,0,0
488,2013-01-02,1.0,94133.0,Very Low,0,1,0,0,0,0
489,2013-01-02,2000.0,94122.0,Low,1,0,0,0,0,0
490,2013-01-02,25000.0,94102.0,Medium,0,0,0,1,0,0
491,2013-01-02,15000.0,94109.0,Medium,0,0,0,1,0,0
492,2013-01-02,1200.0,94110.0,Low,1,0,0,0,0,0
493,2013-01-02,23000.0,94109.0,Medium,0,0,0,1,0,0
494,2013-01-02,50000.0,94112.0,Medium,0,0,0,1,0,0
495,2013-01-02,7000.0,94112.0,Low,1,0,0,0,0,0
496,2013-01-02,10000.0,94118.0,Low,1,0,0,0,0,0
497,2013-01-02,10000.0,94115.0,Low,1,0,0,0,0,0
498,2013-01-02,1.0,94109.0,Very Low,0,1,0,0,0,0
499,2013-01-02,15000.0,94122.0,Medium,0,0,0,1,0,0
500,2013-01-02,1500.0,94116.0,Low,1,0,0,0,0,0
501,2013-01-02,286.0,94118.0,Very Low,0,1,0,0,0,0
502,2013-01-02,1.0,94114.0,Very Low,0,1,0,0,0,0
503,2013-01-02,73464.0,94121.0,Medium,0,0,0,1,0,0
504,2013-01-02,10000.0,94115.0,Low,1,0,0,0,0,0
505,2013-01-02,8650.0,94112.0,Low,1,0,0,0,0,0
506,2013-01-02,8840.0,94134.0,Low,1,0,0,0,0,0
507,2013-01-02,23000.0,94118.0,Medium,0,0,0,1,0,0
508,2013-01-02,8000.0,94121.0,Low,1,0,0,0,0,0
509,2013-01-02,1.0,94123.0,Very Low,0,1,0,0,0,0
510,2013-01-02,9200.0,94123.0,Low,1,0,0,0,0,0
511,2013-01-02,139000.0,94110.0,High,0,0,1,0,0,0
512,2013-01-02,80000.0,94105.0,Medium,0,0,0,1,0,0
513,2013-01-02,180000.0,94105.0,High,0,0,1,0,0,0
514,2013-01-02,75000.0,94105.0,Medium,0,0,0,1,0,0
515,2013-01-02,75000.0,94105.0,Medium,0,0,0,1,0,0
516,2013-01-02,180000.0,94105.0,High,0,0,1,0,0,0
517,2013-01-02,10000.0,94105.0,Low,1,0,0,0,0,0
518,2013-01-02,14000.0,94132.0,Medium,0,0,0,1,0,0
519,2013-01-02,150000.0,94105.0,High,0,0,1,0,0,0
520,2013-01-02,9000.0,94122.0,Low,1,0,0,0,0,0
521,2013-01-02,1.0,94111.0,Very Low,0,1,0,0,0,0
522,2013-01-02,111277.0,94114.0,High,0,0,1,0,0,0
523,2013-01-02,1.0,94116.0,Very Low,0,1,0,0,0,0
524,2013-01-02,1.0,94114.0,Very Low,0,1,0,0,0,0
525,2013-01-02,1.0,94114.0,Very Low,0,1,0,0,0,0
526,2013-01-02,9000.0,94109.0,Low,1,0,0,0,0,0
527,2013-01-02,220000.0,94111.0,High,0,0,1,0,0,0
528,2013-01-02,9800.0,94116.0,Low,1,0,0,0,0,0
529,2013-01-02,1160.0,94110.0,Low,1,0,0,0,0,0
530,2013-01-02,9400.0,94114.0,Low,1,0,0,0,0,0
531,2013-01-02,18000.0,94117.0,Medium,0,0,0,1,0,0
532,2013-01-02,18000.0,94117.0,Medium,0,0,0,1,0,0
533,2013-01-02,20000.0,94127.0,Medium,0,0,0,1,0,0
534,2013-01-02,40000.0,94112.0,Medium,0,0,0,1,0,0
535,2013-01-02,20000.0,94134.0,Medium,0,0,0,1,0,0
536,2013-01-02,7000.0,94114.0,Low,1,0,0,0,0,0
537,2013-01-02,1000.0,94103.0,Very Low,0,1,0,0,0,0
538,2013-01-02,1.0,94110.0,Very Low,0,1,0,0,0,0
539,2013-01-02,40000.0,94112.0,Medium,0,0,0,1,0,0
540,2013-01-02,15000.0,94132.0,Medium,0,0,0,1,0,0
541,2013-01-02,514.0,94111.0,Very Low,0,1,0,0,0,0
542,2013-01-02,55512.0,94103.0,Medium,0,0,0,1,0,0
543,2013-01-02,1.0,94103.0,Very Low,0,1,0,0,0,0
544,2013-01-02,1.0,94114.0,Very Low,0,1,0,0,0,0
545,2013-01-02,14000.0,94123.0,Medium,0,0,0,1,0,0
546,2013-01-02,4700.0,94114.0,Low,1,0,0,0,0,0
547,2013-01-02,15000.0,94122.0,Medium,0,0,0,1,0,0
548,2013-01-02,1.0,94114.0,Very Low,0,1,0,0,0,0
549,2013-01-02,5000.0,94103.0,Low,1,0,0,0,0,0
550,2013-01-02,1.0,94116.0,Very Low,0,1,0,0,0,0
551,2013-01-02,0.0,94103.0,Very Low,0,1,0,0,0,0
552,2013-01-02,1.0,94114.0,Very Low,0,1,0,0,0,0
553,2013-01-02,4587.0,94121.0,Low,1,0,0,0,0,0
554,2013-01-02,12000.0,94121.0,Medium,0,0,0,1,0,0
555,2013-01-02,3500.0,94118.0,Low,1,0,0,0,0,0
556,2013-01-02,3500.0,94118.0,Low,1,0,0,0,0,0
557,2013-01-02,1.0,94123.0,Very Low,0,1,0,0,0,0
558,2013-01-02,1.0,94103.0,Very Low,0,1,0,0,0,0
559,2013-01-02,18000.0,94116.0,Medium,0,0,0,1,0,0
560,2013-01-02,26530.0,94114.0,Medium,0,0,0,1,0,0
561,2013-01-02,111277.0,94124.0,High,0,0,1,0,0,0
562,2013-01-02,28000.0,94112.0,Medium,0,0,0,1,0,0
563,2013-01-02,11000.0,94122.0,Medium,0,0,0,1,0,0
564,2013-01-02,17000.0,94123.0,Medium,0,0,0,1,0,0
565,2013-01-02,25000.0,94131.0,Medium,0,0,0,1,0,0
566,2013-01-02,15000.0,94122.0,Medium,0,0,0,1,0,0
567,2013-01-02,26530.0,94114.0,Medium,0,0,0,1,0,0
568,2013-01-02,50000.0,94115.0,Medium,0,0,0,1,0,0
569,2013-01-02,0.0,94103.0,Very Low,0,1,0,0,0,0
570,2013-01-02,0.0,94109.0,Very Low,0,1,0,0,0,0
571,2013-01-02,5000.0,94117.0,Low,1,0,0,0,0,0
572,2013-01-02,5000.0,94117.0,Low,1,0,0,0,0,0
573,2013-01-02,1.0,94105.0,Very Low,0,1,0,0,0,0
574,2013-01-02,1.0,94102.0,Very Low,0,1,0,0,0,0
575,2013-01-02,10000.0,94108.0,Low,1,0,0,0,0,0
576,2013-01-02,42200.0,94123.0,Medium,0,0,0,1,0,0
577,2013-01-02,1.0,UNKNOWN,Very Low,0,1,0,0,0,0
578,2013-01-02,11000.0,94123.0,Medium,0,0,0,1,0,0
579,2013-01-02,12000.0,94123.0,Medium,0,0,0,1,0,0
580,2013-01-02,9000.0,94118.0,Low,1,0,0,0,0,0
581,2013-01-03,2500.0,94111.0,Low,1,0,0,0,0,0
582,2013-01-03,5000.0,94124.0,Low,1,0,0,0,0,0
583,2013-01-03,26600.0,94127.0,Medium,0,0,0,1,0,0
584,2013-01-03,1.0,94127.0,Very Low,0,1,0,0,0,0
585,2013-01-03,35000.0,94123.0,Medium,0,0,0,1,0,0
586,2013-01-03,420.0,94115.0,Very Low,0,1,0,0,0,0
587,2013-01-03,180000.0,94105.0,High,0,0,1,0,0,0
588,2013-01-03,4500.0,94116.0,Low,1,0,0,0,0,0
589,2013-01-03,885.0,94123.0,Very Low,0,1,0,0,0,0
590,2013-01-03,7000.0,94132.0,Low,1,0,0,0,0,0
591,2013-01-03,6500.0,94112.0,Low,1,0,0,0,0,0
592,2013-01-03,12000.0,94131.0,Medium,0,0,0,1,0,0
593,2013-01-03,1.0,94115.0,Very Low,0,1,0,0,0,0
594,2013-01-03,8000.0,94105.0,Low,1,0,0,0,0,0
595,2013-01-03,3000.0,94107.0,Low,1,0,0,0,0,0
596,2013-01-03,7000.0,94107.0,Low,1,0,0,0,0,0
597,2013-01-03,800000.0,94132.0,High,0,0,1,0,0,0
598,2013-01-03,1.0,94158.0,Very Low,0,1,0,0,0,0
599,2013-01-03,1500.0,94105.0,Low,1,0,0,0,0,0
600,2013-01-03,3000.0,94108.0,Low,1,0,0,0,0,0
601,2013-01-03,380000.0,94123.0,High,0,0,1,0,0,0
602,2013-01-03,5000.0,94104.0,Low,1,0,0,0,0,0
603,2013-01-03,6119.0,94111.0,Low,1,0,0,0,0,0
604,2013-01-03,1.0,94115.0,Very Low,0,1,0,0,0,0
605,2013-01-03,20000.0,94110.0,Medium,0,0,0,1,0,0
606,2013-01-03,2000.0,94108.0,Low,1,0,0,0,0,0
607,2013-01-03,1.0,94115.0,Very Low,0,1,0,0,0,0
608,2013-01-03,3967.0,94104.0,Low,1,0,0,0,0,0
609,2013-01-03,13639.0,94105.0,Medium,0,0,0,1,0,0
610,2013-01-03,111277.0,94116.0,High,0,0,1,0,0,0
611,2013-01-03,21626.0,94104.0,Medium,0,0,0,1,0,0
612,2013-01-03,4000.0,94116.0,Low,1,0,0,0,0,0
613,2013-01-03,1.0,94114.0,Very Low,0,1,0,0,0,0
614,2013-01-03,5000.0,94114.0,Low,1,0,0,0,0,0
615,2013-01-03,3000.0,94124.0,Low,1,0,0,0,0,0
616,2013-01-03,120000.0,94104.0,High,0,0,1,0,0,0
617,2013-01-03,1.0,94102.0,Very Low,0,1,0,0,0,0
618,2013-01-03,1.0,94103.0,Very Low,0,1,0,0,0,0
619,2013-01-03,1.0,94114.0,Very Low,0,1,0,0,0,0
620,2013-01-03,1.0,94114.0,Very Low,0,1,0,0,0,0
621,2013-01-03,12000.0,94122.0,Medium,0,0,0,1,0,0
622,2013-01-03,12000.0,94123.0,Medium,0,0,0,1,0,0
623,2013-01-03,3000.0,94110.0,Low,1,0,0,0,0,0
624,2013-01-03,50000.0,94122.0,Medium,0,0,0,1,0,0
625,2013-01-03,1000000.0,94111.0,High,0,0,1,0,0,0
626,2013-01-03,1.0,94121.0,Very Low,0,1,0,0,0,0
627,2013-01-03,2000.0,94124.0,Low,1,0,0,0,0,0
628,2013-01-03,1.0,94102.0,Very Low,0,1,0,0,0,0
629,2013-01-03,1.0,94110.0,Very Low,0,1,0,0,0,0
630,2013-01-03,1.0,94114.0,Very Low,0,1,0,0,0,0
631,2013-01-03,1000.0,94107.0,Very Low,0,1,0,0,0,0
632,2013-01-03,1.0,94114.0,Very Low,0,1,0,0,0,0
633,2013-01-03,1.0,94109.0,Very Low,0,1,0,0,0,0
634,2013-01-03,1.0,94103.0,Very Low,0,1,0,0,0,0
635,2013-01-03,1970000.0,94105.0,Very High,0,0,0,0,1,0
636,2013-01-03,20.0,94103.0,Very Low,0,1,0,0,0,0
637,2013-01-03,20.0,94103.0,Very Low,0,1,0,0,0,0
638,2013-01-03,4500.0,94123.0,Low,1,0,0,0,0,0
639,2013-01-03,4500.0,94123.0,Low,1,0,0,0,0,0
640,2013-01-03,7000.0,94116.0,Low,1,0,0,0,0,0
641,2013-01-03,15000.0,94132.0,Medium,0,0,0,1,0,0
642,2013-01-03,10000.0,94110.0,Low,1,0,0,0,0,0
643,2013-01-03,9000.0,94116.0,Low,1,0,0,0,0,0
644,2013-01-03,12000.0,94132.0,Medium,0,0,0,1,0,0
645,2013-01-03,1.0,94123.0,Very Low,0,1,0,0,0,0
646,2013-01-03,1.0,94123.0,Very Low,0,1,0,0,0,0
647,2013-01-03,200000.0,94111.0,High,0,0,1,0,0,0
648,2013-01-03,53000.0,94115.0,Medium,0,0,0,1,0,0
649,2013-01-03,3000.0,94115.0,Low,1,0,0,0,0,0
650,2013-01-03,80340.0,94111.0,Medium,0,0,0,1,0,0
651,2013-01-03,0.0,94133.0,Very Low,0,1,0,0,0,0
652,2013-01-03,40000.0,94105.0,Medium,0,0,0,1,0,0
653,2013-01-03,1.0,94102.0,Very Low,0,1,0,0,0,0
654,2013-01-03,2000.0,94105.0,Low,1,0,0,0,0,0
655,2013-01-03,1.0,94110.0,Very Low,0,1,0,0,0,0
656,2013-01-03,1.0,94124.0,Very Low,0,1,0,0,0,0
657,2013-01-03,1.0,94114.0,Very Low,0,1,0,0,0,0
658,2013-01-03,1.0,94102.0,Very Low,0,1,0,0,0,0
659,2013-01-03,1.0,94102.0,Very Low,0,1,0,0,0,0
660,2013-01-03,50000.0,94104.0,Medium,0,0,0,1,0,0
661,2013-01-03,1.0,94102.0,Very Low,0,1,0,0,0,0
662,2013-01-03,1.0,94102.0,Very Low,0,1,0,0,0,0
663,2013-01-03,1.0,94102.0,Very Low,0,1,0,0,0,0
664,2013-01-03,50000.0,94104.0,Medium,0,0,0,1,0,0
665,2013-01-03,1.0,94102.0,Very Low,0,1,0,0,0,0
666,2013-01-03,5000.0,94124.0,Low,1,0,0,0,0,0
667,2013-01-03,1.0,94110.0,Very Low,0,1,0,0,0,0
668,2013-01-03,1.0,94121.0,Very Low,0,1,0,0,0,0
669,2013-01-03,1.0,94110.0,Very Low,0,1,0,0,0,0
670,2013-01-03,1.0,94110.0,Very Low,0,1,0,0,0,0
671,2013-01-03,1.0,94103.0,Very Low,0,1,0,0,0,0
672,2013-01-03,0.0,94110.0,Very Low,0,1,0,0,0,0
673,2013-01-03,0.0,94110.0,Very Low,0,1,0,0,0,0
674,2013-01-03,9000.0,94122.0,Low,1,0,0,0,0,0
675,2013-01-03,1.0,94134.0,Very Low,0,1,0,0,0,0
676,2013-01-03,8000.0,94134.0,Low,1,0,0,0,0,0
677,2013-01-03,14000.0,94115.0,Medium,0,0,0,1,0,0
678,2013-01-03,14000.0,94115.0,Medium,0,0,0,1,0,0
679,2013-01-03,276000.0,94109.0,High,0,0,1,0,0,0
680,2013-01-03,5000.0,94108.0,Low,1,0,0,0,0,0
681,2013-01-03,2922726.0,94105.0,Very High,0,0,0,0,1,0
682,2013-01-03,13500.0,94115.0,Medium,0,0,0,1,0,0
683,2013-01-03,1.0,94110.0,Very Low,0,1,0,0,0,0
684,2013-01-03,13500.0,94115.0,Medium,0,0,0,1,0,0
685,2013-01-03,13500.0,94115.0,Medium,0,0,0,1,0,0
686,2013-01-03,13500.0,94115.0,Medium,0,0,0,1,0,0
687,2013-01-03,110000.0,94109.0,High,0,0,1,0,0,0
688,2013-01-03,45000.0,94114.0,Medium,0,0,0,1,0,0
689,2013-01-03,60000.0,94115.0,Medium,0,0,0,1,0,0
690,2013-01-03,1.0,94102.0,Very Low,0,1,0,0,0,0
691,2013-01-03,7000.0,94123.0,Low,1,0,0,0,0,0
692,2013-01-03,1000.0,94107.0,Very Low,0,1,0,0,0,0
693,2013-01-03,1200.0,94112.0,Low,1,0,0,0,0,0
694,2013-01-03,8000.0,94122.0,Low,1,0,0,0,0,0
695,2013-01-03,9000.0,94103.0,Low,1,0,0,0,0,0
696,2013-01-03,26000.0,94127.0,Medium,0,0,0,1,0,0
697,2013-01-03,20000.0,94127.0,Medium,0,0,0,1,0,0
698,2013-01-04,10500.0,94112.0,Medium,0,0,0,1,0,0
699,2013-01-04,4500.0,94127.0,Low,1,0,0,0,0,0
700,2013-01-04,29150.0,94115.0,Medium,0,0,0,1,0,0
701,2013-01-04,16450.0,94117.0,Medium,0,0,0,1,0,0
702,2013-01-04,16450.0,94117.0,Medium,0,0,0,1,0,0
703,2013-01-04,315000.0,94114.0,High,0,0,1,0,0,0
704,2013-01-04,3000.0,94107.0,Low,1,0,0,0,0,0
705,2013-01-04,30000.0,94112.0,Medium,0,0,0,1,0,0
706,2013-01-04,15000.0,94114.0,Medium,0,0,0,1,0,0
707,2013-01-04,15000.0,94114.0,Medium,0,0,0,1,0,0
708,2013-01-04,10000.0,94112.0,Low,1,0,0,0,0,0
709,2013-01-04,500.0,94115.0,Very Low,0,1,0,0,0,0
710,2013-01-04,6000.0,94117.0,Low,1,0,0,0,0,0
711,2013-01-04,110000.0,94107.0,High,0,0,1,0,0,0
712,2013-01-04,1.0,94117.0,Very Low,0,1,0,0,0,0
713,2013-01-04,42000.0,94121.0,Medium,0,0,0,1,0,0
714,2013-01-04,3300.0,94117.0,Low,1,0,0,0,0,0
715,2013-01-04,9700.0,94109.0,Low,1,0,0,0,0,0
716,2013-01-04,9700.0,94109.0,Low,1,0,0,0,0,0
717,2013-01-04,16000.0,94114.0,Medium,0,0,0,1,0,0
718,2013-01-04,14000.0,94110.0,Medium,0,0,0,1,0,0
719,2013-01-04,8000.0,94121.0,Low,1,0,0,0,0,0
720,2013-01-04,8500.0,94107.0,Low,1,0,0,0,0,0
721,2013-01-04,1.0,94121.0,Very Low,0,1,0,0,0,0
722,2013-01-04,3000.0,94102.0,Low,1,0,0,0,0,0
723,2013-01-04,34000.0,94122.0,Medium,0,0,0,1,0,0
724,2013-01-04,34000.0,94122.0,Medium,0,0,0,1,0,0
725,2013-01-04,9000.0,94105.0,Low,1,0,0,0,0,0
726,2013-01-04,1.0,94134.0,Very Low,0,1,0,0,0,0
727,2013-01-04,1.0,94134.0,Very Low,0,1,0,0,0,0
728,2013-01-04,75000.0,94127.0,Medium,0,0,0,1,0,0
729,2013-01-04,3000.0,94116.0,Low,1,0,0,0,0,0
730,2013-01-04,1.0,94123.0,Very Low,0,1,0,0,0,0
731,2013-01-04,10000.0,UNKNOWN,Low,1,0,0,0,0,0
732,2013-01-04,14000.0,94109.0,Medium,0,0,0,1,0,0
733,2013-01-04,13000.0,94127.0,Medium,0,0,0,1,0,0
734,2013-01-04,1.0,94123.0,Very Low,0,1,0,0,0,0
735,2013-01-04,2000.0,94117.0,Low,1,0,0,0,0,0
736,2013-01-04,1.0,94117.0,Very Low,0,1,0,0,0,0
737,2013-01-04,30000.0,94115.0,Medium,0,0,0,1,0,0
738,2013-01-04,1.0,94122.0,Very Low,0,1,0,0,0,0
739,2013-01-04,1.0,94114.0,Very Low,0,1,0,0,0,0
740,2013-01-04,1.0,94158.0,Very Low,0,1,0,0,0,0
741,2013-01-04,2000.0,94114.0,Low,1,0,0,0,0,0
742,2013-01-04,1.0,94117.0,Very Low,0,1,0,0,0,0
743,2013-01-04,1000.0,94123.0,Very Low,0,1,0,0,0,0
744,2013-01-04,1.0,94118.0,Very Low,0,1,0,0,0,0
745,2013-01-04,8000.0,94103.0,Low,1,0,0,0,0,0
746,2013-01-04,10000.0,94118.0,Low,1,0,0,0,0,0
747,2013-01-04,1.0,94114.0,Very Low,0,1,0,0,0,0
748,2013-01-04,100000.0,94158.0,Medium,0,0,0,1,0,0
749,2013-01-04,2000.0,94114.0,Low,1,0,0,0,0,0
750,2013-01-04,32000.0,94122.0,Medium,0,0,0,1,0,0
751,2013-01-04,5300.0,94133.0,Low,1,0,0,0,0,0
752,2013-01-04,1.0,94112.0,Very Low,0,1,0,0,0,0
753,2013-01-04,1.0,94114.0,Very Low,0,1,0,0,0,0
754,2013-01-04,40000.0,94116.0,Medium,0,0,0,1,0,0
755,2013-01-04,1.0,94118.0,Very Low,0,1,0,0,0,0
756,2013-01-04,30000.0,94102.0,Medium,0,0,0,1,0,0
757,2013-01-04,10000.0,94118.0,Low,1,0,0,0,0,0
758,2013-01-04,1000.0,94123.0,Very Low,0,1,0,0,0,0
759,2013-01-04,4000.0,94124.0,Low,1,0,0,0,0,0
760,2013-01-04,9000.0,94123.0,Low,1,0,0,0,0,0
761,2013-01-04,9000.0,94123.0,Low,1,0,0,0,0,0
762,2013-01-04,11000.0,94103.0,Medium,0,0,0,1,0,0
763,2013-01-04,6800.0,94103.0,Low,1,0,0,0,0,0
764,2013-01-04,18000.0,94134.0,Medium,0,0,0,1,0,0
765,2013-01-04,3000.0,94108.0,Low,1,0,0,0,0,0
766,2013-01-04,111277.0,94121.0,High,0,0,1,0,0,0
767,2013-01-04,528451.0,94112.0,High,0,0,1,0,0,0
768,2013-01-04,1.0,94102.0,Very Low,0,1,0,0,0,0
769,2013-01-04,1.0,94114.0,Very Low,0,1,0,0,0,0
770,2013-01-04,86925.0,94111.0,Medium,0,0,0,1,0,0
771,2013-01-04,48000.0,94134.0,Medium,0,0,0,1,0,0
772,2013-01-04,0.0,94121.0,Very Low,0,1,0,0,0,0
773,2013-01-04,111277.0,94121.0,High,0,0,1,0,0,0
774,2013-01-04,1.0,94115.0,Very Low,0,1,0,0,0,0
775,2013-01-04,25000.0,94123.0,Medium,0,0,0,1,0,0
776,2013-01-04,50000.0,94122.0,Medium,0,0,0,1,0,0
777,2013-01-04,6000.0,94103.0,Low,1,0,0,0,0,0
778,2013-01-04,15420.0,94127.0,Medium,0,0,0,1,0,0
779,2013-01-04,1500.0,94110.0,Low,1,0,0,0,0,0
780,2013-01-04,3500.0,94121.0,Low,1,0,0,0,0,0
781,2013-01-04,3000.0,94118.0,Low,1,0,0,0,0,0
782,2013-01-04,3000.0,94118.0,Low,1,0,0,0,0,0
783,2013-01-04,54000.0,94110.0,Medium,0,0,0,1,0,0
784,2013-01-04,54000.0,94110.0,Medium,0,0,0,1,0,0
785,2013-01-04,10000.0,94115.0,Low,1,0,0,0,0,0
786,2013-01-04,6000.0,94110.0,Low,1,0,0,0,0,0
787,2013-01-04,5000.0,94110.0,Low,1,0,0,0,0,0
788,2013-01-04,5000.0,94110.0,Low,1,0,0,0,0,0
789,2013-01-04,22500.0,94117.0,Medium,0,0,0,1,0,0
790,2013-01-04,1.0,94102.0,Very Low,0,1,0,0,0,0
791,2013-01-04,3500.0,94103.0,Low,1,0,0,0,0,0
792,2013-01-04,2700.0,94122.0,Low,1,0,0,0,0,0
793,2013-01-04,1.0,94108.0,Very Low,0,1,0,0,0,0
794,2013-01-04,1.0,94116.0,Very Low,0,1,0,0,0,0
795,2013-01-04,60000.0,94123.0,Medium,0,0,0,1,0,0
796,2013-01-04,450.0,94124.0,Very Low,0,1,0,0,0,0
797,2013-01-04,40000.0,94132.0,Medium,0,0,0,1,0,0
